# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
agaZ	ECB_02997	ECB_02997	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
agp	ECB_01005	ECB_01005	protein_coding	0	0	2	1	0	0	0	0	1	0	0	2	0	0	0	0	0
ahpC	ECB_00574	ECB_00574	protein_coding	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	1
ahpF	ECB_00575	ECB_00575	protein_coding	0	0	1	3	0	0	0	0	1	0	0	1	0	0	0	0	2
aidB	ECB_04054	ECB_04054	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ais	ECB_02178	ECB_02178	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
alaS	ECB_02547	ECB_02547	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0
aldB	ECB_03443	ECB_03443	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
aldH	ECB_01277	ECB_01277	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
alkA	ECB_01974	ECB_01974	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
allA	ECB_00455	ECB_00455	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
allB	ECB_00462	ECB_00462	protein_coding	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0
allC	ECB_00466	ECB_00466	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
allD	ECB_00467	ECB_00467	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
allP	ECB_00461	ECB_00461	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
allR	ECB_00456	ECB_00456	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
alr	ECB_03925	ECB_03925	protein_coding	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0
alsA	ECB_03959	ECB_03959	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
alsB	ECB_03960	ECB_03960	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
alsC	ECB_03958	ECB_03958	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
alsE	ECB_03957	ECB_03957	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
alsK	ECB_03956	ECB_03956	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
amiA	ECB_02335	ECB_02335	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
amiB	ECB_04036	ECB_04036	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
amiC	ECB_02665	ECB_02665	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
amn	ECB_01894	ECB_01894	protein_coding	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0
ampC	ECB_04022	ECB_04022	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ampD	ECB_00109	ECB_00109	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
ampE	ECB_00110	ECB_00110	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
ampG	ECB_00384	ECB_00384	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ampH	ECB_00323	ECB_00323	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
amtB	ECB_00403	ECB_00403	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
ansB	ECB_02787	ECB_02787	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ansP	ECB_01410	ECB_01410	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
apaG	ECB_00054	ECB_00054	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
apaH	ECB_00053	ECB_00053	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
apbA	ECB_00373	ECB_00373	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1
aphA	ECB_03927	ECB_03927	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
appA	ECB_00983	ECB_00983	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
appB	ECB_00982	ECB_00982	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
appC	ECB_00981	ECB_00981	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
apt	ECB_00420	ECB_00420	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
aqpZ	ECB_00880	ECB_00880	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
araC	ECB_00066	ECB_00066	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
araD	ECB_00063	ECB_00063	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
araF	ECB_01869	ECB_01869	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
araG	ECB_01868	ECB_01868	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
araH	ECB_01867	ECB_01867	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
araJ	ECB_00344	ECB_00344	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
arcA	ECB_04277	ECB_04277	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
arcB	ECB_03075	ECB_03075	protein_coding	0	0	2	3	0	0	0	0	1	0	0	2	0	0	0	0	2
arcC	ECB_00471	ECB_00471	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
argA	ECB_02666	ECB_02666	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
argB	ECB_03844	ECB_03844	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
argC	ECB_03843	ECB_03843	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
argD	ECB_03210	ECB_03210	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
argE	ECB_03842	ECB_03842	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
argG	ECB_03038	ECB_03038	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
argH	ECB_03845	ECB_03845	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
argI	ECB_04120	ECB_04120	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
argR	ECB_03097	ECB_03097	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
argS	ECB_01847	ECB_01847	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
argT	ECB_02235	ECB_02235	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
arnT	ECB_02183	ECB_02183	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
aroA	ECB_00912	ECB_00912	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0
aroB	ECB_03241	ECB_03241	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
aroC	ECB_02254	ECB_02254	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
aroD	ECB_01662	ECB_01662	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
aroE	ECB_03132	ECB_03132	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
aroF	ECB_02490	ECB_02490	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	4
aroG	ECB_00707	ECB_00707	protein_coding	0	1	0	5	0	0	0	0	3	0	0	0	0	0	0	1	2
aroH	ECB_01673	ECB_01673	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
aroK	ECB_03242	ECB_03242	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
aroL	ECB_00335	ECB_00335	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
aroM	ECB_00337	ECB_00337	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
aroP	ECB_00111	ECB_00111	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1
arsB	ECB_03351	ECB_03351	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
arsR	ECB_03350	ECB_03350	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
artI	ECB_00868	ECB_00868	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1
artJ	ECB_00865	ECB_00865	protein_coding	1	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	2
artM	ECB_00866	ECB_00866	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
artP	ECB_00869	ECB_00869	protein_coding	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0
artQ	ECB_00867	ECB_00867	protein_coding	0	0	1	3	0	0	0	0	2	0	0	1	0	0	0	0	1
ascB	ECB_02566	ECB_02566	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ascF	ECB_02565	ECB_02565	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
ascG	ECB_02564	ECB_02564	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
asd	ECB_03285	ECB_03285	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
aslA	ECB_03676	ECB_03676	protein_coding	0	0	1	3	0	0	0	0	1	0	0	1	0	0	0	0	2
aslB	ECB_03675	ECB_03675	protein_coding	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0
asmA	ECB_01970	ECB_01970	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
asnA	ECB_03628	ECB_03628	protein_coding	0	0	1	5	0	0	0	0	3	0	0	1	0	0	0	0	2
asnB	ECB_00631	ECB_00631	protein_coding	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	1
asnC	ECB_03627	ECB_03627	protein_coding	0	0	1	5	0	0	0	0	1	0	0	1	0	0	0	0	4
asnS	ECB_00934	ECB_00934	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
aspA	ECB_04009	ECB_04009	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	3
aspC	ECB_00932	ECB_00932	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	2
asr	ECB_01566	ECB_01566	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
astA	ECB_01716	ECB_01716	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
astB	ECB_01714	ECB_01714	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
astC	ECB_01717	ECB_01717	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
astD	ECB_01715	ECB_01715	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
astE	ECB_01713	ECB_01713	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
atoA	ECB_02149	ECB_02149	protein_coding	0	0	1	3	0	0	0	0	1	0	0	1	0	0	0	0	2
atoB	ECB_02151	ECB_02151	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
atoC	ECB_02147	ECB_02147	protein_coding	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	1
atoD	ECB_02148	ECB_02148	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
atoE	ECB_02150	ECB_02150	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
atoS	ECB_02146	ECB_02146	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
atpA	ECB_03618	ECB_03618	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	2
atpB	ECB_03622	ECB_03622	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
atpC	ECB_03615	ECB_03615	protein_coding	0	0	2	3	0	0	0	0	2	0	0	2	0	0	0	0	1
atpD	ECB_03616	ECB_03616	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	2
atpE	ECB_03621	ECB_03621	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
atpF	ECB_03620	ECB_03620	protein_coding	0	0	1	3	0	0	0	0	2	0	0	1	0	0	0	0	1
atpG	ECB_03617	ECB_03617	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	2
atpH	ECB_03619	ECB_03619	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
atpI	ECB_03623	ECB_03623	protein_coding	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	1	2
avtA	ECB_03424	ECB_03424	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
bcp	ECB_02372	ECB_02372	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
bcr	ECB_02112	ECB_02112	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
bcsC	ECB_03378	ECB_03378	protein_coding	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0
bcsZ	ECB_03379	ECB_03379	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
bdm	ECB_01439	ECB_01439	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
betA	ECB_00267	ECB_00267	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0
betB	ECB_00268	ECB_00268	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
betI	ECB_00269	ECB_00269	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
betT	ECB_00270	ECB_00270	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
bfd	ECB_03188	ECB_03188	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
bfr	ECB_03187	ECB_03187	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
bglA	ECB_02733	ECB_02733	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
bglB	ECB_03605	ECB_03605	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	4
bglF	ECB_03606	ECB_03606	protein_coding	0	2	0	4	0	0	0	0	1	0	0	0	0	0	0	2	3
bglG	ECB_03607	ECB_03607	protein_coding	0	0	1	5	0	0	0	0	3	0	0	1	0	0	0	0	2
bglJ	ECB_04243	ECB_04243	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
bglX	ECB_02062	ECB_02062	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
bioA	ECB_00741	ECB_00741	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
bioB	ECB_00742	ECB_00742	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
bioC	ECB_00744	ECB_00744	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bioD	ECB_00745	ECB_00745	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
bioF	ECB_00743	ECB_00743	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
bioH	ECB_03264	ECB_03264	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
bipA	ECB_03756	ECB_03756	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
birA	ECB_03854	ECB_03854	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
bisC	ECB_03401	ECB_03401	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
blc	ECB_04021	ECB_04021	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
blr	ECB_01594	ECB_01594	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
bolA	ECB_00386	ECB_00386	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
brnQ	ECB_00349	ECB_00349	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
btuC	ECB_01680	ECB_01680	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
btuD	ECB_01678	ECB_01678	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
btuE	ECB_01679	ECB_01679	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
btuR	ECB_01246	ECB_01246	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	3
cadA	ECB_04002	ECB_04002	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
cadB	ECB_04003	ECB_04003	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
cadC	ECB_04004	ECB_04004	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
caiA	ECB_00043	ECB_00043	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
caiC	ECB_00041	ECB_00041	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
caiD	ECB_00040	ECB_00040	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
caiE	ECB_00039	ECB_00039	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
caiF	ECB_00038	ECB_00038	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
caiT	ECB_00044	ECB_00044	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0
carA	ECB_00036	ECB_00036	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
carB	ECB_00037	ECB_00037	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
cbl	ECB_01897	ECB_01897	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
cbpA	ECB_01003	ECB_01003	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
cca	ECB_02926	ECB_02926	protein_coding	0	0	1	4	0	0	0	0	2	0	0	1	0	0	0	0	2
cchA	ECB_02348	ECB_02348	protein_coding	1	1	0	2	0	0	0	0	1	1	0	0	0	0	0	1	1
cchB	ECB_02347	ECB_02347	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	3
ccmA	ECB_02128	ECB_02128	protein_coding	0	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	1
ccmB	ECB_02127	ECB_02127	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
ccmC	ECB_02126	ECB_02126	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
ccmD	ECB_02125	ECB_02125	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
ccmE	ECB_02124	ECB_02124	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
ccmF	ECB_02123	ECB_02123	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2
ccmG	ECB_02122	ECB_02122	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ccmH	ECB_02121	ECB_02121	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ccrB	ECB_00594	ECB_00594	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
cdaR	ECB_00161	ECB_00161	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
cdd	ECB_02072	ECB_02072	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
cdsA	ECB_00173	ECB_00173	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
cedA	ECB_01700	ECB_01700	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
celA	ECB_01707	ECB_01707	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
celB	ECB_01706	ECB_01706	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
celC	ECB_01705	ECB_01705	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
celD	ECB_01704	ECB_01704	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
celF	ECB_01703	ECB_01703	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
cfa	ECB_01632	ECB_01632	protein_coding	1	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	2
chaA	ECB_01194	ECB_01194	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
chaB	ECB_01195	ECB_01195	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
chaC	ECB_01196	ECB_01196	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
cheA	ECB_01859	ECB_01859	protein_coding	0	0	2	2	0	0	0	0	2	0	0	2	0	0	0	0	0
cheB	ECB_01854	ECB_01854	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
cheR	ECB_01855	ECB_01855	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1
cheW	ECB_01858	ECB_01858	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
cheY	ECB_01853	ECB_01853	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
cheZ	ECB_01852	ECB_01852	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
chiA	ECB_03189	ECB_03189	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2
cirA	ECB_02084	ECB_02084	protein_coding	0	0	2	4	0	0	0	0	2	0	0	2	0	0	0	0	2
citA	ECB_00589	ECB_00589	protein_coding	1	0	1	4	0	0	0	0	0	1	0	1	0	0	0	0	4
citB	ECB_00590	ECB_00590	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
citC	ECB_00586	ECB_00586	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	4
citD	ECB_00585	ECB_00585	protein_coding	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	4
citE	ECB_00584	ECB_00584	protein_coding	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	4
citF	ECB_00583	ECB_00583	protein_coding	0	1	1	5	0	0	0	0	1	0	0	1	0	0	0	1	4
citG	ECB_00581	ECB_00581	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	3
citT	ECB_00580	ECB_00580	protein_coding	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	2
citX	ECB_00582	ECB_00582	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	4
clpA	ECB_00887	ECB_00887	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0
clpB	ECB_02482	ECB_02482	protein_coding	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	1	2
clpP	ECB_00388	ECB_00388	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
clpS	ECB_00886	ECB_00886	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
clpX	ECB_00389	ECB_00389	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	1
cls	ECB_01223	ECB_01223	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1
cmk	ECB_00914	ECB_00914	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1
cmr	ECB_00809	ECB_00809	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
cmtA	ECB_02763	ECB_02763	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
cmtB	ECB_02764	ECB_02764	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
coaA	ECB_03855	ECB_03855	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
cobB	ECB_01118	ECB_01118	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
cobS	ECB_01901	ECB_01901	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
cobU	ECB_01902	ECB_01902	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
codA	ECB_00291	ECB_00291	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
codB	ECB_00290	ECB_00290	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
copA	ECB_00435	ECB_00435	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
cpdA	ECB_02904	ECB_02904	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	4
cpdB	ECB_04085	ECB_04085	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
cpsB	ECB_01955	ECB_01955	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0
cpsG	ECB_01954	ECB_01954	protein_coding	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
crcA	ECB_00592	ECB_00592	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	4
creA	ECB_04273	ECB_04273	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
creB	ECB_04274	ECB_04274	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
creC	ECB_04275	ECB_04275	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
crl	ECB_00235	ECB_00235	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
crp	ECB_03208	ECB_03208	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
csdA	ECB_02661	ECB_02661	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
csgA	ECB_01039	ECB_01039	protein_coding	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	5
csgB	ECB_01038	ECB_01038	protein_coding	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	5
